,,Parameter,,,,,,C2,C3
,,a,,,,,,0,900e-3
,,b,,,,,,0,900e-3
,,c,,,,,,0,900e-3
,,d,,,,,,0,900e-3
,,e,,,,,,0,900e-3
,,f,,,,,,0,900e-3
,,g,,,,,,0,900e-3
,,h,,,,,,0,900e-3
,,l0028hkcplus_io18_v1p0_rev3_spe.lib,,,,,,esd_dio_tt,esd_dio_tt
,,l0028hkcplus_io18_v1p0_rev3_spe.lib,,,,,,esd_tt,esd_tt
,,l0028hkcplus_io18_v1p0_rev3_spe.lib,,,,,,ldmos_mc,ldmos_mc
,,l0028hkcplus_io18_v1p0_rev3_spe.lib,,,,,,mom_mc,mom_mc
,,l0028hkcplus_io18_v1p0_rev3_spe.lib,,,,,,var_mc,var_mc
,,l0028hkcplus_io18_v1p0_rev3_spe.lib,,,,,,res_mc,res_mc
,,l0028hkcplus_io18_v1p0_rev3_spe.lib,,,,,,dio_tt,dio_tt
,,l0028hkcplus_io18_v1p0_rev3_spe.lib,,,,,,bjt_mc,bjt_mc
,,l0028hkcplus_io18_v1p0_rev3_spe.lib,,,,,,tt,tt
,,temperature,,,,,,25,25

Point,Test,Output,Spec,Weight,Pass/Fail,Min,Max,C2,C3
Parameters: mc_iteration=500,,,,,,,,,
500,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.934e-3,1.934e-3,1.934e-3,pending
Parameters: mc_iteration=501,,,,,,,,,
501,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.058e-3,2.058e-3,2.058e-3,pending
Parameters: mc_iteration=502,,,,,,,,,
502,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.144e-3,2.144e-3,2.144e-3,pending
Parameters: mc_iteration=503,,,,,,,,,
503,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.005e-3,2.005e-3,2.005e-3,pending
Parameters: mc_iteration=504,,,,,,,,,
504,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.074e-3,2.074e-3,2.074e-3,pending
Parameters: mc_iteration=505,,,,,,,,,
505,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.961e-3,1.961e-3,1.961e-3,pending
Parameters: mc_iteration=506,,,,,,,,,
506,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.017e-3,2.017e-3,2.017e-3,pending
Parameters: mc_iteration=507,,,,,,,,,
507,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.184e-3,2.184e-3,2.184e-3,pending
Parameters: mc_iteration=508,,,,,,,,,
508,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.114e-3,2.114e-3,2.114e-3,pending
Parameters: mc_iteration=509,,,,,,,,,
509,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.986e-3,1.986e-3,1.986e-3,pending
Parameters: mc_iteration=510,,,,,,,,,
510,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.914e-3,1.914e-3,1.914e-3,pending
Parameters: mc_iteration=511,,,,,,,,,
511,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.043e-3,2.043e-3,2.043e-3,pending
Parameters: mc_iteration=512,,,,,,,,,
512,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.078e-3,2.078e-3,2.078e-3,pending
Parameters: mc_iteration=513,,,,,,,,,
513,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.965e-3,1.965e-3,1.965e-3,pending
Parameters: mc_iteration=514,,,,,,,,,
514,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.024e-3,2.024e-3,2.024e-3,pending
Parameters: mc_iteration=515,,,,,,,,,
515,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.201e-3,2.201e-3,2.201e-3,pending
Parameters: mc_iteration=516,,,,,,,,,
516,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.122e-3,2.122e-3,2.122e-3,pending
Parameters: mc_iteration=517,,,,,,,,,
517,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.998e-3,1.998e-3,1.998e-3,pending
Parameters: mc_iteration=518,,,,,,,,,
518,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.919e-3,1.919e-3,1.919e-3,pending
Parameters: mc_iteration=519,,,,,,,,,
519,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.053e-3,2.053e-3,2.053e-3,pending
Parameters: mc_iteration=520,,,,,,,,,
520,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.982e-3,1.982e-3,1.982e-3,pending
Parameters: mc_iteration=521,,,,,,,,,
521,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.1e-3,2.1e-3,2.1e-3,pending
Parameters: mc_iteration=522,,,,,,,,,
522,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.035e-3,2.035e-3,2.035e-3,pending
Parameters: mc_iteration=523,,,,,,,,,
523,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.882e-3,1.882e-3,1.882e-3,pending
Parameters: mc_iteration=524,,,,,,,,,
524,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.943e-3,1.943e-3,1.943e-3,pending
Parameters: mc_iteration=525,,,,,,,,,
525,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.066e-3,2.066e-3,2.066e-3,pending
Parameters: mc_iteration=526,,,,,,,,,
526,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.149e-3,2.149e-3,2.149e-3,pending
Parameters: mc_iteration=527,,,,,,,,,
527,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.011e-3,2.011e-3,2.011e-3,pending
Parameters: mc_iteration=528,,,,,,,,,
528,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.907e-3,1.907e-3,1.907e-3,pending
Parameters: mc_iteration=529,,,,,,,,,
529,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.038e-3,2.038e-3,2.038e-3,pending
Parameters: mc_iteration=530,,,,,,,,,
530,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.107e-3,2.107e-3,2.107e-3,pending
Parameters: mc_iteration=531,,,,,,,,,
531,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.991e-3,1.991e-3,1.991e-3,pending
Parameters: mc_iteration=532,,,,,,,,,
532,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.015e-3,2.015e-3,2.015e-3,pending
Parameters: mc_iteration=533,,,,,,,,,
533,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.167e-3,2.167e-3,2.167e-3,pending
Parameters: mc_iteration=534,,,,,,,,,
534,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.076e-3,2.076e-3,2.076e-3,pending
Parameters: mc_iteration=535,,,,,,,,,
535,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.955e-3,1.955e-3,1.955e-3,pending
Parameters: mc_iteration=536,,,,,,,,,
536,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.133e-3,2.133e-3,2.133e-3,pending
Parameters: mc_iteration=537,,,,,,,,,
537,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.999e-3,1.999e-3,1.999e-3,pending
Parameters: mc_iteration=538,,,,,,,,,
538,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.936e-3,1.936e-3,1.936e-3,pending
Parameters: mc_iteration=539,,,,,,,,,
539,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.058e-3,2.058e-3,2.058e-3,pending
Parameters: mc_iteration=540,,,,,,,,,
540,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.028e-3,2.028e-3,2.028e-3,pending
Parameters: mc_iteration=541,,,,,,,,,
541,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.303e-3,2.303e-3,2.303e-3,pending
Parameters: mc_iteration=542,,,,,,,,,
542,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.974e-3,1.974e-3,1.974e-3,pending
Parameters: mc_iteration=543,,,,,,,,,
543,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.089e-3,2.089e-3,2.089e-3,pending
Parameters: mc_iteration=544,,,,,,,,,
544,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.951e-3,1.951e-3,1.951e-3,pending
Parameters: mc_iteration=545,,,,,,,,,
545,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.069e-3,2.069e-3,2.069e-3,pending
Parameters: mc_iteration=546,,,,,,,,,
546,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.157e-3,2.157e-3,2.157e-3,pending
Parameters: mc_iteration=547,,,,,,,,,
547,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.016e-3,2.016e-3,2.016e-3,pending
Parameters: mc_iteration=548,,,,,,,,,
548,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.982e-3,1.982e-3,1.982e-3,pending
Parameters: mc_iteration=549,,,,,,,,,
549,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.108e-3,2.108e-3,2.108e-3,pending
Parameters: mc_iteration=550,,,,,,,,,
550,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.037e-3,2.037e-3,2.037e-3,pending
Parameters: mc_iteration=551,,,,,,,,,
551,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.893e-3,1.893e-3,1.893e-3,pending
Parameters: mc_iteration=552,,,,,,,,,
552,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.081e-3,2.081e-3,2.081e-3,pending
Parameters: mc_iteration=553,,,,,,,,,
553,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.973e-3,1.973e-3,1.973e-3,pending
Parameters: mc_iteration=554,,,,,,,,,
554,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.227e-3,2.227e-3,2.227e-3,pending
Parameters: mc_iteration=555,,,,,,,,,
555,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.028e-3,2.028e-3,2.028e-3,pending
Parameters: mc_iteration=556,,,,,,,,,
556,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.053e-3,2.053e-3,2.053e-3,pending
Parameters: mc_iteration=557,,,,,,,,,
557,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.925e-3,1.925e-3,1.925e-3,pending
Parameters: mc_iteration=558,,,,,,,,,
558,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.998e-3,1.998e-3,1.998e-3,pending
Parameters: mc_iteration=559,,,,,,,,,
559,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.129e-3,2.129e-3,2.129e-3,pending
Parameters: mc_iteration=560,,,,,,,,,
560,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.054e-3,2.054e-3,2.054e-3,pending
Parameters: mc_iteration=561,,,,,,,,,
561,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.912e-3,1.912e-3,1.912e-3,pending
Parameters: mc_iteration=562,,,,,,,,,
562,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.991e-3,1.991e-3,1.991e-3,pending
Parameters: mc_iteration=563,,,,,,,,,
563,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.111e-3,2.111e-3,2.111e-3,pending
Parameters: mc_iteration=564,,,,,,,,,
564,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.185e-3,2.185e-3,2.185e-3,pending
Parameters: mc_iteration=565,,,,,,,,,
565,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.016e-3,2.016e-3,2.016e-3,pending
Parameters: mc_iteration=566,,,,,,,,,
566,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.96e-3,1.96e-3,1.96e-3,pending
Parameters: mc_iteration=567,,,,,,,,,
567,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.079e-3,2.079e-3,2.079e-3,pending
Parameters: mc_iteration=568,,,,,,,,,
568,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.005e-3,2.005e-3,2.005e-3,pending
Parameters: mc_iteration=569,,,,,,,,,
569,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.138e-3,2.138e-3,2.138e-3,pending
Parameters: mc_iteration=570,,,,,,,,,
570,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.064e-3,2.064e-3,2.064e-3,pending
Parameters: mc_iteration=571,,,,,,,,,
571,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.943e-3,1.943e-3,1.943e-3,pending
Parameters: mc_iteration=572,,,,,,,,,
572,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.855e-3,1.855e-3,1.855e-3,pending
Parameters: mc_iteration=573,,,,,,,,,
573,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.032e-3,2.032e-3,2.032e-3,pending
Parameters: mc_iteration=574,,,,,,,,,
574,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.093e-3,2.093e-3,2.093e-3,pending
Parameters: mc_iteration=575,,,,,,,,,
575,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.981e-3,1.981e-3,1.981e-3,pending
Parameters: mc_iteration=576,,,,,,,,,
576,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.144e-3,2.144e-3,2.144e-3,pending
Parameters: mc_iteration=577,,,,,,,,,
577,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.008e-3,2.008e-3,2.008e-3,pending
Parameters: mc_iteration=578,,,,,,,,,
578,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.943e-3,1.943e-3,1.943e-3,pending
Parameters: mc_iteration=579,,,,,,,,,
579,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.063e-3,2.063e-3,2.063e-3,pending
Parameters: mc_iteration=580,,,,,,,,,
580,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.033e-3,2.033e-3,2.033e-3,pending
Parameters: mc_iteration=581,,,,,,,,,
581,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.866e-3,1.866e-3,1.866e-3,pending
Parameters: mc_iteration=582,,,,,,,,,
582,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.978e-3,1.978e-3,1.978e-3,pending
Parameters: mc_iteration=583,,,,,,,,,
583,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.099e-3,2.099e-3,2.099e-3,pending
Parameters: mc_iteration=584,,,,,,,,,
584,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.919e-3,1.919e-3,1.919e-3,pending
Parameters: mc_iteration=585,,,,,,,,,
585,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.048e-3,2.048e-3,2.048e-3,pending
Parameters: mc_iteration=586,,,,,,,,,
586,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.117e-3,2.117e-3,2.117e-3,pending
Parameters: mc_iteration=587,,,,,,,,,
587,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.996e-3,1.996e-3,1.996e-3,pending
Parameters: mc_iteration=588,,,,,,,,,
588,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.018e-3,2.018e-3,2.018e-3,pending
Parameters: mc_iteration=589,,,,,,,,,
589,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.197e-3,2.197e-3,2.197e-3,pending
Parameters: mc_iteration=590,,,,,,,,,
590,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.076e-3,2.076e-3,2.076e-3,pending
Parameters: mc_iteration=591,,,,,,,,,
591,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.962e-3,1.962e-3,1.962e-3,pending
Parameters: mc_iteration=592,,,,,,,,,
592,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.972e-3,1.972e-3,1.972e-3,pending
Parameters: mc_iteration=593,,,,,,,,,
593,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.083e-3,2.083e-3,2.083e-3,pending
Parameters: mc_iteration=594,,,,,,,,,
594,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.021e-3,2.021e-3,2.021e-3,pending
Parameters: mc_iteration=595,,,,,,,,,
595,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.259e-3,2.259e-3,2.259e-3,pending
Parameters: mc_iteration=596,,,,,,,,,
596,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.93e-3,1.93e-3,1.93e-3,pending
Parameters: mc_iteration=597,,,,,,,,,
597,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.058e-3,2.058e-3,2.058e-3,pending
Parameters: mc_iteration=598,,,,,,,,,
598,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.13e-3,2.13e-3,2.13e-3,pending
Parameters: mc_iteration=599,,,,,,,,,
599,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.999e-3,1.999e-3,1.999e-3,pending
Parameters: mc_iteration=600,,,,,,,,,
600,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.069e-3,2.069e-3,2.069e-3,pending
Parameters: mc_iteration=601,,,,,,,,,
601,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.951e-3,1.951e-3,1.951e-3,pending
Parameters: mc_iteration=602,,,,,,,,,
602,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.014e-3,2.014e-3,2.014e-3,pending
Parameters: mc_iteration=603,,,,,,,,,
603,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.167e-3,2.167e-3,2.167e-3,pending
Parameters: mc_iteration=604,,,,,,,,,
604,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.104e-3,2.104e-3,2.104e-3,pending
Parameters: mc_iteration=605,,,,,,,,,
605,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.989e-3,1.989e-3,1.989e-3,pending
Parameters: mc_iteration=606,,,,,,,,,
606,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.9e-3,1.9e-3,1.9e-3,pending
Parameters: mc_iteration=607,,,,,,,,,
607,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.04e-3,2.04e-3,2.04e-3,pending
Parameters: mc_iteration=608,,,,,,,,,
608,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.006e-3,2.006e-3,2.006e-3,pending
Parameters: mc_iteration=609,,,,,,,,,
609,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.134e-3,2.134e-3,2.134e-3,pending
Parameters: mc_iteration=610,,,,,,,,,
610,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.057e-3,2.057e-3,2.057e-3,pending
Parameters: mc_iteration=611,,,,,,,,,
611,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.936e-3,1.936e-3,1.936e-3,pending
Parameters: mc_iteration=612,,,,,,,,,
612,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.827e-3,1.827e-3,1.827e-3,pending
Parameters: mc_iteration=613,,,,,,,,,
613,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.033e-3,2.033e-3,2.033e-3,pending
Parameters: mc_iteration=614,,,,,,,,,
614,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.092e-3,2.092e-3,2.092e-3,pending
Parameters: mc_iteration=615,,,,,,,,,
615,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.978e-3,1.978e-3,1.978e-3,pending
Parameters: mc_iteration=616,,,,,,,,,
616,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.045e-3,2.045e-3,2.045e-3,pending
Parameters: mc_iteration=617,,,,,,,,,
617,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.911e-3,1.911e-3,1.911e-3,pending
Parameters: mc_iteration=618,,,,,,,,,
618,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.992e-3,1.992e-3,1.992e-3,pending
Parameters: mc_iteration=619,,,,,,,,,
619,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.116e-3,2.116e-3,2.116e-3,pending
Parameters: mc_iteration=620,,,,,,,,,
620,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.177e-3,2.177e-3,2.177e-3,pending
Parameters: mc_iteration=621,,,,,,,,,
621,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.016e-3,2.016e-3,2.016e-3,pending
Parameters: mc_iteration=622,,,,,,,,,
622,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.958e-3,1.958e-3,1.958e-3,pending
Parameters: mc_iteration=623,,,,,,,,,
623,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.077e-3,2.077e-3,2.077e-3,pending
Parameters: mc_iteration=624,,,,,,,,,
624,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.102e-3,2.102e-3,2.102e-3,pending
Parameters: mc_iteration=625,,,,,,,,,
625,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.983e-3,1.983e-3,1.983e-3,pending
Parameters: mc_iteration=626,,,,,,,,,
626,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.887e-3,1.887e-3,1.887e-3,pending
Parameters: mc_iteration=627,,,,,,,,,
627,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.041e-3,2.041e-3,2.041e-3,pending
Parameters: mc_iteration=628,,,,,,,,,
628,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.069e-3,2.069e-3,2.069e-3,pending
Parameters: mc_iteration=629,,,,,,,,,
629,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,1.949e-3,1.949e-3,1.949e-3,pending
Parameters: mc_iteration=630,,,,,,,,,
630,Charge_weighted:LCC_SUB256_TB:1,"value(VT(""/I15/I26<127>/net7"") 8e-09)",,,,2.004e-3,2.004e-3,2.004e-3,pending
Parameters: mc_iteration=631,,,,,,,,,
